Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2011-11-11,California,Santa Clara,19.5,28.5,0.0,6.0
2011-11-11,California,Solano,26.0,14.0,1.0,10.0
2011-11-12,California,Alameda,33.0,19.0,1.0,14.0
2011-11-12,California,Contra Costa,23.33333333333333,29.666666666666668,2.6666666666666665,6.666666666666667
2011-11-12,California,Humboldt,7.0,29.0,0.0,7.5
2011-11-12,California,Imperial,25.0,26.0,1.0,26.0
2011-11-12,California,Los Angeles,38.0,28.75,0.25,6.0
2011-11-12,California,Riverside,39.0,25.0,0.0,6.0
2011-11-12,California,Sacramento,26.0,29.0,0.0,8.0
2011-11-12,California,San Bernardino,34.0,31.0,0.5,6.5
2011-11-12,California,San Diego,23.0,29.0,0.0,5.0
2011-11-12,California,Santa Barbara,4.333333333333333,37.333333333333336,1.3333333333333333,4.0
2011-11-12,California,Santa Clara,21.0,23.0,0.0,5.0
2011-11-12,California,Solano,26.0,25.0,3.0,17.0
2011-11-13,California,Alameda,28.0,17.0,3.0,15.0
2011-11-13,California,Contra Costa,21.33333333333333,24.33333333333333,3.6666666666666665,7.0
2011-11-13,California,Humboldt,6.0,26.5,0.0,5.5
2011-11-13,California,Imperial,38.0,25.0,1.0,30.0
2011-11-13,California,Los Angeles,32.25,30.25,0.75,9.25
2011-11-13,California,Riverside,25.0,33.0,0.0,7.0
2011-11-13,California,Sacramento,26.0,25.0,0.0,8.0
2011-11-13,California,San Bernardino,31.5,30.0,0.5,7.5
2011-11-13,California,San Diego,24.0,33.0,0.0,8.0
2011-11-13,California,Santa Barbara,4.333333333333333,31.33333333333333,2.0,4.0
2011-11-13,California,Santa Clara,18.5,22.0,0.5,7.0
2011-11-13,California,Solano,19.0,20.0,1.0,20.0
2011-11-14,California,Alameda,37.0,16.0,4.0,16.0
2011-11-14,California,Contra Costa,26.33333333333333,23.0,3.6666666666666665,6.333333333333333
2011-11-14,California,Humboldt,5.5,22.0,0.0,6.0
2011-11-14,California,Imperial,46.0,22.0,1.0,32.0
2011-11-14,California,Los Angeles,31.25,24.25,2.0,11.0
2011-11-14,California,Riverside,25.0,31.0,0.5,9.5
2011-11-14,California,Sacramento,29.0,25.0,0.0,9.0
2011-11-14,California,San Bernardino,31.5,27.5,1.0,9.0
2011-11-14,California,San Diego,20.0,30.0,0.0,8.0
2011-11-14,California,Santa Barbara,6.0,31.666666666666668,1.3333333333333333,3.6666666666666665
2011-11-14,California,Santa Clara,26.0,21.5,0.0,7.5
2011-11-14,California,Solano,30.0,20.0,1.0,10.0
2011-11-15,California,Alameda,36.0,11.0,4.0,18.0
2011-11-15,California,Contra Costa,26.0,22.33333333333333,4.333333333333333,6.666666666666667
2011-11-15,California,Humboldt,16.0,23.0,0.0,8.0
2011-11-15,California,Imperial,38.0,26.0,1.0,19.0
2011-11-15,California,Los Angeles,29.0,29.0,1.0,5.0
2011-11-15,California,Riverside,28.0,23.0,0.0,5.0
2011-11-15,California,Sacramento,33.0,19.0,1.0,11.0
2011-11-15,California,San Bernardino,38.5,20.0,1.5,8.5
2011-11-15,California,San Diego,26.0,31.0,0.0,5.0
2011-11-15,California,Santa Barbara,5.333333333333333,31.0,2.0,2.333333333333333
2011-11-15,California,Santa Clara,27.0,16.5,0.0,9.0
2011-11-15,California,Solano,26.0,16.0,1.0,11.0
2011-11-16,California,Alameda,28.0,15.0,4.0,14.0
2011-11-16,California,Contra Costa,23.33333333333333,19.666666666666668,5.333333333333333,5.333333333333333
2011-11-16,California,Humboldt,6.0,24.0,0.0,8.0
2011-11-16,California,Imperial,42.0,24.0,1.0,22.0
2011-11-16,California,Los Angeles,39.5,25.75,3.75,9.5
2011-11-16,California,Riverside,44.0,19.0,0.0,10.0
2011-11-16,California,Sacramento,34.0,18.0,1.0,16.0
2011-11-16,California,San Bernardino,33.0,26.0,3.0,11.0
2011-11-16,California,San Diego,34.0,34.0,0.0,7.0
2011-11-16,California,Santa Barbara,8.333333333333334,33.0,2.333333333333333,3.333333333333333
2011-11-16,California,Santa Clara,28.5,14.0,1.5,9.0
2011-11-16,California,Solano,25.0,19.0,3.0,13.0
2011-11-17,California,Alameda,19.0,19.0,1.0,10.0
2011-11-17,California,Contra Costa,19.0,27.33333333333333,2.6666666666666665,5.0
2011-11-17,California,Humboldt,7.0,25.0,0.0,5.0
2011-11-17,California,Imperial,39.0,26.0,3.0,40.0
2011-11-17,California,Los Angeles,52.0,23.0,4.5,15.5
2011-11-17,California,Riverside,50.0,29.0,0.5,13.0
2011-11-17,California,Sacramento,19.0,20.0,1.0,10.0
2011-11-17,California,San Bernardino,48.0,28.0,4.0,13.0
2011-11-17,California,San Diego,30.0,32.0,0.0,10.0
2011-11-17,California,Santa Barbara,6.0,31.666666666666668,4.0,2.6666666666666665
2011-11-17,California,Santa Clara,21.0,17.0,0.0,6.0
2011-11-17,California,Solano,18.0,27.0,1.0,5.0
2011-11-18,California,Alameda,32.0,24.0,4.0,6.0
2011-11-18,California,Contra Costa,15.0,29.0,2.0,3.0
2011-11-18,California,Humboldt,9.0,30.0,0.0,6.0
2011-11-18,California,Imperial,39.0,24.0,7.0,61.0
2011-11-18,California,Los Angeles,38.6,19.4,1.0,7.0
2011-11-18,California,Riverside,34.0,26.0,0.0,9.0
2011-11-18,California,Sacramento,18.0,29.0,0.0,2.0
2011-11-18,California,San Bernardino,42.0,31.0,3.0,13.0
2011-11-18,California,San Diego,23.0,31.0,0.0,7.0
2011-11-18,California,Santa Barbara,7.0,33.333333333333336,2.0,2.0
2011-11-18,California,Santa Clara,27.5,26.5,0.0,5.0
2011-11-18,California,Solano,18.0,31.0,1.0,3.0
2011-11-19,California,Alameda,26.0,25.0,1.0,11.0
2011-11-19,California,Contra Costa,12.0,29.33333333333333,1.6666666666666667,3.333333333333333
2011-11-19,California,Humboldt,1.0,27.0,0.0,6.0
2011-11-19,California,Imperial,31.0,25.0,3.0,11.0
2011-11-19,California,Los Angeles,38.4,28.6,0.4,6.6
2011-11-19,California,Riverside,24.0,31.0,0.0,6.0
2011-11-19,California,Sacramento,13.0,26.0,1.0,2.0
2011-11-19,California,San Bernardino,9.0,31.0,1.0,9.0
2011-11-19,California,San Diego,25.0,36.0,0.0,5.0
2011-11-19,California,Santa Barbara,5.0,34.0,2.0,2.0
2011-11-19,California,Santa Clara,19.5,27.0,0.0,5.0
2011-11-19,California,Solano,23.0,27.0,1.0,6.0
2011-11-20,California,Alameda,10.0,24.0,0.0,7.0
2011-11-20,California,Contra Costa,9.666666666666666,25.0,1.3333333333333333,3.0
2011-11-20,California,Humboldt,14.0,23.0,0.0,8.0
2011-11-20,California,Imperial,36.0,27.0,1.0,11.0
2011-11-20,California,Los Angeles,33.2,22.6,0.0,8.2
2011-11-20,California,Riverside,17.0,27.0,0.0,3.0
2011-11-20,California,Sacramento,8.0,29.0,0.0,2.0
2011-11-20,California,San Bernardino,17.0,31.0,1.0,7.0
2011-11-20,California,San Diego,24.0,34.0,0.0,7.0
2011-11-20,California,Santa Barbara,3.6666666666666665,36.333333333333336,1.3333333333333333,1.6666666666666667
2011-11-20,California,Santa Clara,19.5,26.0,0.0,6.5
2011-11-20,California,Solano,15.0,24.0,1.0,5.0
2011-11-21,California,Alameda,34.0,18.0,0.0,11.0
2011-11-21,California,Contra Costa,23.666666666666668,21.33333333333333,2.0,5.0
2011-11-21,California,Humboldt,0.5,29.5,0.0,6.5
2011-11-21,California,Imperial,36.0,28.0,0.0,15.0
2011-11-21,California,Los Angeles,33.6,25.4,0.2,11.0
2011-11-21,California,Riverside,32.0,31.0,0.0,7.0
2011-11-21,California,Sacramento,25.0,23.0,0.0,5.0
2011-11-21,California,San Bernardino,33.0,30.0,3.0,11.0
2011-11-21,California,San Diego,29.0,31.0,0.0,6.0
2011-11-21,California,Santa Barbara,5.0,33.333333333333336,1.3333333333333333,2.0
2011-11-21,California,Santa Clara,22.5,22.0,0.0,7.5
2011-11-21,California,Solano,30.0,8.0,1.0,11.0
2011-11-22,California,Alameda,34.0,23.0,1.0,13.0
2011-11-22,California,Contra Costa,26.0,23.0,2.333333333333333,5.333333333333333
2011-11-22,California,Humboldt,0.0,29.5,0.0,5.0
2011-11-22,California,Imperial,37.0,25.0,0.0,16.0
2011-11-22,California,Los Angeles,40.4,17.8,2.4,15.4
2011-11-22,California,Riverside,37.0,16.0,0.5,10.0
2011-11-22,California,Sacramento,25.0,25.0,0.0,7.0
2011-11-22,California,San Bernardino,33.0,21.0,3.0,13.0
2011-11-22,California,San Diego,35.0,24.0,0.0,9.0
2011-11-22,California,Santa Barbara,6.333333333333333,34.0,2.0,1.6666666666666667
2011-11-22,California,Santa Clara,24.0,23.5,0.0,4.5
2011-11-22,California,Solano,32.0,12.0,3.0,14.0
2011-11-23,California,Alameda,33.0,22.0,1.0,6.0
2011-11-23,California,Contra Costa,24.0,21.666666666666668,1.6666666666666667,5.666666666666667
2011-11-23,California,Humboldt,5.0,31.0,0.0,6.5
2011-11-23,California,Imperial,40.0,25.0,3.0,40.0
2011-11-23,California,Los Angeles,42.0,20.6,2.6,16.6
2011-11-23,California,Riverside,32.0,19.0,0.5,11.0
2011-11-23,California,Sacramento,22.0,19.0,1.0,7.0
2011-11-23,California,San Bernardino,36.0,23.0,4.0,13.0
2011-11-23,California,San Diego,26.0,31.0,0.0,9.0
2011-11-23,California,Santa Barbara,4.666666666666667,33.666666666666664,1.3333333333333333,2.0
2011-11-23,California,Santa Clara,22.5,29.0,0.0,4.0
2011-11-23,California,Solano,26.0,19.0,3.0,16.0
2011-11-24,California,Alameda,26.0,23.0,0.0,6.0
2011-11-24,California,Contra Costa,18.666666666666668,16.666666666666668,1.6666666666666667,4.0
2011-11-24,California,Humboldt,4.5,27.5,0.0,7.0
2011-11-24,California,Imperial,26.0,29.0,1.0,43.0
2011-11-24,California,Los Angeles,30.8,29.6,0.0,5.0
2011-11-24,California,Riverside,22.0,32.0,0.0,5.5
2011-11-24,California,Sacramento,15.0,20.0,0.0,7.0
2011-11-24,California,San Bernardino,33.0,32.0,1.0,11.0
2011-11-24,California,San Diego,24.0,32.0,0.0,6.0
2011-11-24,California,Santa Barbara,4.0,35.666666666666664,0.6666666666666666,1.3333333333333333
2011-11-24,California,Santa Clara,24.5,26.5,3.5,4.5
2011-11-24,California,Solano,19.0,21.0,1.0,6.0
2011-11-25,California,Alameda,23.0,17.0,1.0,7.0
2011-11-25,California,Contra Costa,18.666666666666668,23.0,1.6666666666666667,4.666666666666667
2011-11-25,California,Humboldt,7.0,23.5,0.0,7.0
2011-11-25,California,Imperial,42.0,31.0,1.0,18.0
2011-11-25,California,Los Angeles,39.0,24.0,1.4,12.0
2011-11-25,California,Riverside,35.0,28.0,0.0,10.5
2011-11-25,California,Sacramento,15.0,20.0,0.0,3.0
2011-11-25,California,San Bernardino,37.0,31.0,1.0,13.0
2011-11-25,California,San Diego,26.0,33.0,0.0,8.0
2011-11-25,California,Santa Barbara,6.333333333333333,29.666666666666668,1.0,1.6666666666666667
2011-11-25,California,Santa Clara,20.5,25.0,0.0,6.5
2011-11-25,California,Solano,20.0,22.0,0.0,7.0
2011-11-26,California,Alameda,22.0,13.0,1.0,9.0
2011-11-26,California,Contra Costa,14.666666666666666,16.0,2.333333333333333,5.333333333333333
2011-11-26,California,Humboldt,5.0,13.5,0.0,7.5
2011-11-26,California,Imperial,28.0,25.0,1.0,19.0
2011-11-26,California,Los Angeles,45.6,20.4,1.6,16.6
2011-11-26,California,Riverside,31.0,32.0,0.0,14.0
2011-11-26,California,Sacramento,12.0,19.0,0.0,5.0
2011-11-26,California,San Bernardino,31.0,29.0,1.0,15.0
2011-11-26,California,San Diego,37.0,25.0,0.0,10.0
2011-11-26,California,Santa Barbara,7.666666666666667,33.0,1.6666666666666667,2.333333333333333
2011-11-26,California,Santa Clara,21.5,15.0,0.5,8.0
2011-11-26,California,Solano,14.0,16.0,1.0,11.0
2011-11-27,California,Alameda,22.0,8.0,1.0,15.0
2011-11-27,California,Contra Costa,16.666666666666668,12.666666666666666,2.0,5.333333333333333
2011-11-27,California,Humboldt,5.0,10.5,0.0,7.5
2011-11-27,California,Imperial,43.0,24.0,3.0,27.0
2011-11-27,California,Los Angeles,41.0,26.6,0.8,12.2
2011-11-27,California,Riverside,36.0,27.0,0.0,5.5
2011-11-27,California,Sacramento,14.0,7.0,1.0,6.0
2011-11-27,California,San Bernardino,33.0,23.0,1.0,14.0
2011-11-27,California,San Diego,29.0,30.0,0.0,10.0
2011-11-27,California,Santa Barbara,6.666666666666667,31.33333333333333,2.333333333333333,2.333333333333333
2011-11-27,California,Santa Clara,23.0,7.5,1.0,10.0
2011-11-27,California,Solano,11.0,10.0,0.0,6.0
2011-11-28,California,Alameda,32.0,1.0,3.0,22.0
2011-11-28,California,Contra Costa,20.0,9.333333333333334,3.0,6.666666666666667
2011-11-28,California,Humboldt,5.0,19.0,0.0,8.0
2011-11-28,California,Imperial,36.0,23.0,1.0,23.0
2011-11-28,California,Los Angeles,48.0,10.4,2.8,17.0
2011-11-28,California,Riverside,46.0,12.0,0.5,11.0
2011-11-28,California,Sacramento,24.0,8.0,1.0,9.0
2011-11-28,California,San Bernardino,38.0,20.0,6.0,16.0
2011-11-28,California,San Diego,42.0,17.0,0.0,10.0
2011-11-28,California,Santa Barbara,9.0,27.666666666666668,2.6666666666666665,3.0
2011-11-28,California,Santa Clara,25.5,4.0,0.5,13.5
2011-11-28,California,Solano,24.0,7.0,3.0,19.0
2011-11-29,California,Alameda,24.0,2.0,4.0,23.0
2011-11-29,California,Contra Costa,18.666666666666668,5.333333333333333,3.6666666666666665,7.666666666666667
2011-11-29,California,Humboldt,4.0,24.0,0.0,2.0
2011-11-29,California,Imperial,34.0,14.0,3.0,23.0
2011-11-29,California,Los Angeles,60.2,6.6,3.6,24.6
2011-11-29,California,Riverside,46.0,1.0,0.5,14.0
2011-11-29,California,Sacramento,28.0,8.0,1.0,9.0
2011-11-29,California,San Bernardino,41.5,12.5,5.0,13.5
2011-11-29,California,San Diego,42.0,12.0,0.0,14.0
2011-11-29,California,Santa Barbara,8.0,28.33333333333333,3.0,3.0
2011-11-29,California,Santa Clara,27.0,4.0,0.5,16.5
2011-11-29,California,Solano,21.0,3.0,3.0,24.0
2011-11-30,California,Alameda,25.0,29.0,1.0,11.0
2011-11-30,California,Contra Costa,17.666666666666668,30.0,3.6666666666666665,7.333333333333333
2011-11-30,California,Humboldt,5.5,27.0,0.0,2.5
2011-11-30,California,Imperial,106.0,24.0,7.0,61.0
2011-11-30,California,Los Angeles,51.2,28.0,2.6,22.8
2011-11-30,California,Riverside,38.0,31.0,1.5,13.5
2011-11-30,California,Sacramento,18.0,27.0,0.0,5.0
2011-11-30,California,San Bernardino,37.5,32.0,5.0,12.0
2011-11-30,California,San Diego,32.0,31.0,0.0,11.0
2011-11-30,California,Santa Barbara,8.0,30.666666666666668,1.6666666666666667,3.0
2011-11-30,California,Santa Clara,20.0,28.0,0.5,13.0
2011-11-30,California,Solano,21.0,29.0,1.0,7.0
2011-12-01,California,Alameda,13.0,28.0,1.0,3.0
2011-12-01,California,Contra Costa,10.0,29.666666666666668,1.0,2.333333333333333
2011-12-01,California,Humboldt,9.0,21.0,0.0,4.0
2011-12-01,California,Imperial,11.0,24.0,1.0,17.0
2011-12-01,California,Los Angeles,33.8,27.2,2.6,5.0
2011-12-01,California,Riverside,8.0,31.0,0.0,1.5
2011-12-01,California,Sacramento,6.0,29.0,0.0,1.0
2011-12-01,California,San Bernardino,7.5,30.0,2.0,6.0
2011-12-01,California,San Diego,19.0,30.0,0.0,3.0
2011-12-01,California,Santa Barbara,9.333333333333334,33.666666666666664,2.333333333333333,3.333333333333333
2011-12-01,California,Santa Clara,10.5,28.5,0.0,2.0
2011-12-01,California,Solano,14.0,32.0,0.0,2.0
2011-12-02,California,Alameda,39.0,28.0,19.0,8.0
2011-12-02,California,Contra Costa,25.33333333333333,30.33333333333333,1.3333333333333333,4.333333333333333
2011-12-02,California,Humboldt,7.5,26.0,0.0,4.5
2011-12-02,California,Imperial,35.0,20.0,1.0,13.0
2011-12-02,California,Los Angeles,40.8,22.0,2.8,10.2
2011-12-02,California,Riverside,31.0,26.0,0.0,5.5
2011-12-02,California,Sacramento,20.0,31.0,1.0,2.0
2011-12-02,California,San Bernardino,33.5,25.0,3.5,8.0
2011-12-02,California,San Diego,26.0,27.0,0.0,5.0
2011-12-02,California,Santa Barbara,9.666666666666666,30.0,3.0,4.0
2011-12-02,California,Santa Clara,34.5,29.5,1.0,6.5
2011-12-02,California,Solano,40.0,34.0,1.0,6.0
2011-12-03,California,Alameda,37.0,28.0,1.0,10.0
2011-12-03,California,Contra Costa,16.333333333333332,30.33333333333333,1.3333333333333333,5.0
2011-12-03,California,Humboldt,6.5,21.0,0.0,4.5
2011-12-03,California,Imperial,28.0,22.0,1.0,15.0
2011-12-03,California,Los Angeles,38.2,28.8,0.8,10.4
2011-12-03,California,Riverside,27.0,32.0,0.0,7.0
2011-12-03,California,Sacramento,8.0,30.0,0.0,2.0
2011-12-03,California,San Bernardino,28.5,32.5,1.5,9.0
2011-12-03,California,San Diego,28.0,34.0,0.0,7.0
2011-12-03,California,Santa Barbara,9.333333333333334,31.33333333333333,2.333333333333333,4.333333333333333
2011-12-03,California,Santa Clara,28.0,28.5,1.5,6.0
2011-12-03,California,Solano,35.0,31.0,1.0,10.0
2011-12-04,California,Alameda,33.0,14.0,4.0,14.0
2011-12-04,California,Contra Costa,23.33333333333333,21.0,1.6666666666666667,5.666666666666667
2011-12-04,California,Humboldt,7.5,21.5,0.0,5.0
2011-12-04,California,Imperial,33.0,25.0,4.0,42.0
2011-12-04,California,Los Angeles,38.6,22.0,2.0,12.8
2011-12-04,California,Riverside,30.0,30.0,0.0,7.0
2011-12-04,California,Sacramento,33.0,25.0,0.0,13.0
2011-12-04,California,San Bernardino,34.0,27.5,2.5,10.5
2011-12-04,California,San Diego,35.0,30.0,0.0,9.0
2011-12-04,California,Santa Barbara,7.666666666666667,33.666666666666664,2.6666666666666665,3.6666666666666665
2011-12-04,California,Santa Clara,29.0,21.0,3.0,7.0
2011-12-04,California,Solano,33.0,19.0,6.0,17.0
2011-12-05,California,Alameda,41.0,24.0,1.0,13.0
2011-12-05,California,Contra Costa,30.0,24.666666666666668,1.6666666666666667,6.666666666666667
2011-12-05,California,Humboldt,14.0,19.5,0.5,5.5
2011-12-05,California,Imperial,25.0,22.0,3.0,51.0
2011-12-05,California,Los Angeles,43.8,19.8,1.8,15.2
2011-12-05,California,Riverside,32.0,31.0,0.0,8.0
2011-12-05,California,Sacramento,38.0,24.0,0.0,11.0
2011-12-05,California,San Bernardino,30.0,30.5,3.0,10.5
2011-12-05,California,San Diego,31.0,31.0,0.0,10.0
2011-12-05,California,Santa Barbara,10.666666666666666,35.0,2.333333333333333,3.6666666666666665
2011-12-05,California,Santa Clara,39.0,20.0,1.0,8.5
2011-12-05,California,Solano,41.0,25.0,3.0,19.0
2011-12-06,California,Alameda,46.0,5.0,26.0,17.0
2011-12-06,California,Contra Costa,36.66666666666666,20.33333333333333,3.6666666666666665,7.666666666666667
2011-12-06,California,Humboldt,15.0,18.0,0.5,5.5
2011-12-06,California,Imperial,37.0,25.0,1.0,14.0
2011-12-06,California,Los Angeles,47.2,16.0,2.6,16.0
2011-12-06,California,Riverside,37.0,24.0,0.5,7.5
2011-12-06,California,Sacramento,38.0,19.0,0.0,16.0
2011-12-06,California,San Bernardino,40.5,23.0,5.0,11.5
2011-12-06,California,San Diego,36.0,21.0,0.0,11.0
2011-12-06,California,Santa Barbara,10.666666666666666,32.0,3.333333333333333,3.6666666666666665
2011-12-06,California,Santa Clara,40.5,14.5,2.5,10.5
2011-12-06,California,Solano,44.0,20.0,3.0,20.0
2011-12-07,California,Alameda,47.0,7.0,10.0,20.0
2011-12-07,California,Contra Costa,37.333333333333336,18.666666666666668,3.0,7.666666666666667
2011-12-07,California,Humboldt,14.0,19.0,0.5,6.5
2011-12-07,California,Imperial,39.0,23.0,3.0,26.0
2011-12-07,California,Los Angeles,47.0,15.6,3.8,15.4
2011-12-07,California,Riverside,38.0,20.0,0.5,8.5
2011-12-07,California,Sacramento,40.0,21.0,0.0,17.0
2011-12-07,California,San Bernardino,41.0,20.5,5.0,12.0
2011-12-07,California,San Diego,40.0,19.0,0.0,14.0
2011-12-07,California,Santa Barbara,11.666666666666666,33.0,3.6666666666666665,4.0
2011-12-07,California,Santa Clara,39.0,12.5,1.0,12.0
2011-12-07,California,Solano,42.0,15.0,3.0,23.0
2011-12-08,California,Alameda,45.0,6.0,3.0,20.0
2011-12-08,California,Contra Costa,36.0,21.0,3.333333333333333,8.333333333333334
2011-12-08,California,Humboldt,11.0,11.0,0.5,6.5
2011-12-08,California,Imperial,39.0,21.0,1.0,26.0
2011-12-08,California,Los Angeles,49.2,9.2,3.4,20.2
2011-12-08,California,Riverside,40.0,14.0,0.5,11.0
2011-12-08,California,Sacramento,38.0,15.0,0.0,20.0
2011-12-08,California,San Bernardino,44.0,19.0,5.0,12.5
2011-12-08,California,San Diego,38.0,17.0,0.0,14.0
2011-12-08,California,Santa Barbara,11.666666666666666,32.0,3.6666666666666665,4.333333333333333
2011-12-08,California,Santa Clara,39.5,12.0,3.0,11.5
2011-12-08,California,Solano,40.0,19.0,3.0,19.0
2011-12-09,California,Alameda,60.0,8.0,3.0,26.0
2011-12-09,California,Contra Costa,34.666666666666664,21.666666666666668,4.666666666666667,8.0
2011-12-09,California,Humboldt,6.0,15.5,0.5,5.5
2011-12-09,California,Imperial,40.0,23.0,3.0,20.0
2011-12-09,California,Los Angeles,62.333333333333336,10.666666666666666,8.333333333333334,23.0
2011-12-09,California,Riverside,46.0,25.0,0.0,13.0
2011-12-09,California,Sacramento,39.0,17.0,1.0,19.0
2011-12-09,California,San Bernardino,45.5,21.0,4.0,13.0
2011-12-09,California,San Diego,38.0,18.0,0.0,15.0
2011-12-09,California,Santa Barbara,9.0,30.666666666666668,3.6666666666666665,4.333333333333333
2011-12-09,California,Santa Clara,45.0,8.0,5.0,13.0
2011-12-09,California,Solano,44.0,23.0,1.0,20.0
2011-12-10,California,Alameda,48.0,11.0,4.0,25.0
2011-12-10,California,Contra Costa,32.0,17.666666666666668,3.6666666666666665,9.333333333333334
2011-12-10,California,Humboldt,5.5,15.0,0.0,5.0
2011-12-10,California,Imperial,38.0,24.0,4.0,33.0
2011-12-10,California,Los Angeles,48.0,22.0,2.6666666666666665,22.33333333333333
2011-12-10,California,Riverside,43.0,23.0,0.0,11.0
2011-12-10,California,Sacramento,37.0,14.0,1.0,24.0
2011-12-10,California,San Bernardino,46.5,25.0,3.5,14.0
2011-12-10,California,San Diego,30.0,26.0,0.0,14.0
2011-12-10,California,Santa Barbara,7.666666666666667,33.666666666666664,3.6666666666666665,3.6666666666666665
2011-12-10,California,Santa Clara,41.0,10.5,2.5,15.0
2011-12-10,California,Solano,39.0,16.0,4.0,22.0
2011-12-11,California,Alameda,29.0,22.0,1.0,11.0
2011-12-11,California,Contra Costa,22.666666666666668,24.666666666666668,3.0,8.333333333333334
2011-12-11,California,Humboldt,6.5,19.0,0.0,6.0
2011-12-11,California,Imperial,54.0,18.0,4.0,40.0
2011-12-11,California,Los Angeles,36.66666666666666,29.33333333333333,1.0,14.666666666666666
2011-12-11,California,Riverside,31.0,28.0,0.0,15.0
2011-12-11,California,Sacramento,30.0,20.0,1.0,23.0
2011-12-11,California,San Bernardino,34.5,27.0,3.5,13.5
2011-12-11,California,San Diego,23.0,36.0,0.0,11.0
2011-12-11,California,Santa Barbara,5.333333333333333,33.666666666666664,2.333333333333333,3.6666666666666665
2011-12-11,California,Santa Clara,26.0,23.5,1.0,12.0
2011-12-11,California,Solano,27.0,22.0,3.0,20.0
2011-12-12,California,Alameda,32.0,16.0,1.0,11.0
2011-12-12,California,Contra Costa,28.666666666666668,19.0,1.6666666666666667,7.333333333333333
2011-12-12,California,Humboldt,10.5,17.5,0.5,6.0
2011-12-12,California,Imperial,35.0,14.0,1.0,16.0
2011-12-12,California,Los Angeles,33.666666666666664,14.0,0.0,6.333333333333333
2011-12-12,California,Riverside,31.0,19.0,0.0,7.0
2011-12-12,California,Sacramento,35.0,23.0,1.0,13.0
2011-12-12,California,San Bernardino,28.0,22.5,2.0,7.5
2011-12-12,California,San Diego,27.0,21.0,0.0,7.0
2011-12-12,California,Santa Barbara,6.0,26.0,2.333333333333333,3.0
2011-12-12,California,Santa Clara,28.5,12.5,1.5,10.0
2011-12-12,California,Solano,30.0,13.0,3.0,22.0
2011-12-13,California,Alameda,33.0,9.0,13.0,18.0
2011-12-13,California,Contra Costa,27.666666666666668,16.666666666666668,5.333333333333333,8.666666666666666
2011-12-13,California,Humboldt,9.0,20.0,0.5,6.0
2011-12-13,California,Imperial,32.0,13.0,1.0,28.0
2011-12-13,California,Los Angeles,37.2,16.0,0.8,9.4
2011-12-13,California,Orange,29.0,22.0,0.0,6.0
2011-12-13,California,Riverside,25.0,20.0,0.0,5.0
2011-12-13,California,Sacramento,36.0,18.0,1.0,16.0
2011-12-13,California,San Bernardino,30.5,20.5,3.5,7.5
2011-12-13,California,San Diego,27.0,22.0,0.0,8.0
2011-12-13,California,Santa Barbara,5.666666666666667,28.0,1.6666666666666667,3.333333333333333
2011-12-13,California,Santa Clara,29.0,7.5,2.0,12.0
2011-12-13,California,Solano,29.0,14.0,3.0,25.0
2011-12-14,California,Alameda,38.0,7.0,4.0,13.0
2011-12-14,California,Contra Costa,27.666666666666668,15.333333333333334,3.333333333333333,7.666666666666667
2011-12-14,California,Humboldt,4.5,25.5,0.0,6.5
2011-12-14,California,Imperial,31.0,16.0,4.0,47.0
2011-12-14,California,Los Angeles,36.6,13.2,0.6,12.6
2011-12-14,California,Riverside,32.0,25.0,8.5,8.5
2011-12-14,California,Sacramento,29.0,14.0,0.0,9.0
2011-12-14,California,San Bernardino,33.0,23.5,4.0,11.5
2011-12-14,California,San Diego,31.0,25.0,0.0,14.0
2011-12-14,California,Santa Barbara,8.333333333333334,29.0,2.333333333333333,4.0
2011-12-14,California,Santa Clara,33.0,14.0,3.5,8.5
2011-12-14,California,Solano,34.0,12.0,6.0,18.0
2011-12-15,California,Alameda,36.0,17.0,1.0,17.0
2011-12-15,California,Contra Costa,23.666666666666668,23.33333333333333,1.6666666666666667,7.0
2011-12-15,California,Humboldt,11.0,25.0,0.0,5.0
2011-12-15,California,Imperial,36.0,15.0,1.0,47.0
2011-12-15,California,Los Angeles,39.0,16.0,1.4,15.0
2011-12-15,California,Riverside,28.0,24.0,1.0,10.0
2011-12-15,California,Sacramento,22.0,26.0,0.0,5.0
2011-12-15,California,San Bernardino,35.0,30.5,4.0,11.0
2011-12-15,California,San Diego,34.0,31.0,0.0,9.0
2011-12-15,California,Santa Barbara,5.666666666666667,30.0,2.333333333333333,3.333333333333333
2011-12-15,California,Santa Clara,31.5,19.5,3.5,8.0
2011-12-15,California,Solano,34.0,23.0,1.0,17.0
2011-12-16,California,Alameda,41.0,7.0,17.0,19.0
2011-12-16,California,Contra Costa,25.666666666666668,19.666666666666668,2.6666666666666665,8.0
2011-12-16,California,Humboldt,9.0,17.0,0.5,7.0
2011-12-16,California,Imperial,18.0,20.0,1.0,16.0
2011-12-16,California,Los Angeles,46.8,20.0,2.6,17.0
2011-12-16,California,Riverside,15.0,32.0,0.0,5.5
2011-12-16,California,Sacramento,24.0,18.0,0.0,9.0
2011-12-16,California,San Bernardino,17.0,31.5,2.0,6.0
2011-12-16,California,San Diego,30.0,27.0,0.0,9.0
2011-12-16,California,Santa Barbara,10.666666666666666,31.666666666666668,2.333333333333333,4.0
2011-12-16,California,Santa Clara,32.0,19.5,3.5,10.0
